window_s,task,dataset_id,split,model,feature_set,train_rows,test_rows,feature_count,prevalence,auc,average_precision,brier
5,pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_temporal_coupling,154,193,125,0.5803108808290155,0.4801587301587302,0.5601290098433135,0.3588579391927062
5,pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_temporal_coupling,154,193,125,0.5803108808290155,0.5240299823633157,0.6059758745865416,0.2543820521301219
5,pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_temporal_shuffle,154,193,116,0.5803108808290155,0.5801366843033511,0.6304025110624596,0.3054652872029416
5,pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_temporal_shuffle,154,193,116,0.5803108808290155,0.5814594356261023,0.6155446787102774,0.2426010333382013
5,pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_temporal_reverse,154,193,116,0.5803108808290155,0.4829144620811288,0.5586447859506344,0.3616681147878662
5,pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_temporal_reverse,154,193,116,0.5803108808290155,0.5307539682539683,0.6050329540774144,0.2552263535263224
5,pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_shape,154,193,156,0.5803108808290155,0.4363977072310406,0.5477989729132193,0.3961403870999437
5,pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_shape,154,193,156,0.5803108808290155,0.5468474426807759,0.6255133661354875,0.2519217334279565
5,pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_shape_coupling,154,193,165,0.5803108808290155,0.4481922398589065,0.548188223404161,0.3942710114905008
5,pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_shape_coupling,154,193,165,0.5803108808290155,0.5422178130511462,0.6291922978949618,0.2514123129788082
5,pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_shuffle,154,193,156,0.5803108808290155,0.5570987654320988,0.6042206485878148,0.321907326397608
5,pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_shuffle,154,193,156,0.5803108808290155,0.6022927689594356,0.6567474277412993,0.2397269633196059
5,pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_reverse,154,193,156,0.5803108808290155,0.4441137566137565,0.5385293053204148,0.3932981501770569
5,pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_reverse,154,193,156,0.5803108808290155,0.5458553791887124,0.6319160696642643,0.2518328836155859
5,pain_high_4_plus,silver_pain,group_subject_cv,logistic,quality_only,154,193,12,0.5803108808290155,0.5598544973544973,0.5986007333469386,0.2380228031440528
5,pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,quality_only,154,193,12,0.5803108808290155,0.5954585537918872,0.6308541514798462,0.2370548772048962
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base,408,510,45,0.3529411764705882,0.8954882154882156,0.8331602847747128,0.1259433982905859
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base,408,510,45,0.3529411764705882,0.972996632996633,0.9556663150302716,0.0824264181661753
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_distribution,408,510,135,0.3529411764705882,0.8914309764309765,0.8352340721585555,0.1317967630799202
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_distribution,408,510,135,0.3529411764705882,0.9782154882154884,0.9653402439187602,0.0715401503215635
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_temporal,408,510,261,0.3529411764705882,0.95503367003367,0.9262979813457436,0.0812017237143657
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_temporal,408,510,261,0.3529411764705882,0.9807744107744109,0.9672314871231988,0.0795322672546891
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_temporal_coupling,408,510,279,0.3529411764705882,0.9555555555555556,0.9294225441528629,0.0817509294700724
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_temporal_coupling,408,510,279,0.3529411764705882,0.9816329966329966,0.9688564761167996,0.0795172620116985
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_temporal_shuffle,408,510,261,0.3529411764705882,0.9326262626262626,0.8902919350407974,0.1052267103836228
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_temporal_shuffle,408,510,261,0.3529411764705882,0.9701178451178452,0.955481248100766,0.0938601786005961
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_temporal_reverse,408,510,261,0.3529411764705882,0.955117845117845,0.9267168938837976,0.0800455763640791
