window_s,task,dataset_id,split,model,feature_set,train_rows,test_rows,feature_count,prevalence,auc,average_precision,brier
5,wesad_stress,wesad,group_subject_cv,extra_trees,base_distribution,342,428,135,0.5046728971962616,0.7001222921034241,0.6598906055288518,0.2268250650939099
5,wesad_stress,wesad,group_subject_cv,logistic,base_temporal,342,428,261,0.5046728971962616,0.6621025506638714,0.6402759631379988,0.2982743366393586
5,wesad_stress,wesad,group_subject_cv,extra_trees,base_temporal,342,428,261,0.5046728971962616,0.7195361635220127,0.6657667745095566,0.220545272931411
5,wesad_stress,wesad,group_subject_cv,logistic,base_temporal_coupling,342,428,279,0.5046728971962616,0.6621680642907058,0.6373106333441407,0.3017923649311856
5,wesad_stress,wesad,group_subject_cv,extra_trees,base_temporal_coupling,342,428,279,0.5046728971962616,0.729472396925227,0.6659535787489513,0.2198653955191558
5,wesad_stress,wesad,group_subject_cv,logistic,base_temporal_shuffle,342,428,261,0.5046728971962616,0.6486722571628233,0.6332716636565813,0.3109339551248787
5,wesad_stress,wesad,group_subject_cv,extra_trees,base_temporal_shuffle,342,428,261,0.5046728971962616,0.7258691474493362,0.6853126860171026,0.2162949695078589
10,cognitive_load_vs_baseline,catsa,group_subject_cv,logistic,base_distribution,638,798,105,0.5012531328320802,0.5361683417085427,0.5276106215517115,0.2891088107409573
10,cognitive_load_vs_baseline,catsa,group_subject_cv,extra_trees,base_distribution,638,798,105,0.5012531328320802,0.5014007537688442,0.4916500768682784,0.2724887797243324
10,cognitive_load_vs_baseline,catsa,group_subject_cv,logistic,base_temporal,638,798,210,0.5012531328320802,0.5055590452261307,0.5164933449472902,0.3126463968823776
10,cognitive_load_vs_baseline,catsa,group_subject_cv,extra_trees,base_temporal,638,798,210,0.5012531328320802,0.4621293969849246,0.4868709752702398,0.2727125750231069
10,cognitive_load_vs_baseline,catsa,group_subject_cv,logistic,base_temporal_coupling,638,798,222,0.5012531328320802,0.4948429648241207,0.5050385200740004,0.320186896212133
10,cognitive_load_vs_baseline,catsa,group_subject_cv,extra_trees,base_temporal_coupling,638,798,222,0.5012531328320802,0.4474685929648241,0.4743699370278902,0.2746266191080438
10,cognitive_load_vs_baseline,catsa,group_subject_cv,logistic,base_temporal_shuffle,638,798,210,0.5012531328320802,0.5180276381909548,0.5160196369077028,0.309081998067112
10,cognitive_load_vs_baseline,catsa,group_subject_cv,extra_trees,base_temporal_shuffle,638,798,210,0.5012531328320802,0.5199748743718593,0.518370713914303,0.2565897504088877
10,pain_high_4_plus,painmonit,group_subject_cv,logistic,base_distribution,275,344,90,0.7122093023255814,0.5709338280766851,0.7987103464539738,0.289426846323399
10,pain_high_4_plus,painmonit,group_subject_cv,extra_trees,base_distribution,275,344,90,0.7122093023255814,0.4283652855081427,0.7098675383528237,0.2507439328876742
10,pain_high_4_plus,painmonit,group_subject_cv,logistic,base_temporal,275,344,180,0.7122093023255814,0.5043083900226758,0.7459978515310692,0.3491114178503223
10,pain_high_4_plus,painmonit,group_subject_cv,extra_trees,base_temporal,275,344,180,0.7122093023255814,0.4310039167182024,0.6850254722656154,0.2359487943172699
10,pain_high_4_plus,painmonit,group_subject_cv,logistic,base_temporal_coupling,275,344,186,0.7122093023255814,0.4871985157699443,0.7352158208951604,0.3553878776344364
10,pain_high_4_plus,painmonit,group_subject_cv,extra_trees,base_temporal_coupling,275,344,186,0.7122093023255814,0.4192949907235621,0.6780256748518347,0.2371030213732109
10,pain_high_4_plus,painmonit,group_subject_cv,logistic,base_temporal_shuffle,275,344,180,0.7122093023255814,0.5571634714491858,0.7602462554641526,0.3179639497885863
10,pain_high_4_plus,painmonit,group_subject_cv,extra_trees,base_temporal_shuffle,275,344,180,0.7122093023255814,0.4488559059987631,0.6987650876957712,0.2274470414416415
10,pain_high_4_plus,painmonit_pmed,group_subject_cv,logistic,base_distribution,319,399,120,0.2030075187969924,0.6540104045345135,0.3801262333249633,0.1988958801545044
10,pain_high_4_plus,painmonit_pmed,group_subject_cv,extra_trees,base_distribution,319,399,120,0.2030075187969924,0.734994953024303,0.4837062486703716,0.1501925334492055
10,pain_high_4_plus,painmonit_pmed,group_subject_cv,logistic,base_temporal,319,399,240,0.2030075187969924,0.7742448947899682,0.4953597436890105,0.1601373830233442
10,pain_high_4_plus,painmonit_pmed,group_subject_cv,extra_trees,base_temporal,319,399,240,0.2030075187969924,0.8214535290006988,0.7105113958309891,0.1190537884364043
10,pain_high_4_plus,painmonit_pmed,group_subject_cv,logistic,base_temporal_coupling,319,399,252,0.2030075187969924,0.7502911716748194,0.479765881627882,0.1667654050201268
10,pain_high_4_plus,painmonit_pmed,group_subject_cv,extra_trees,base_temporal_coupling,319,399,252,0.2030075187969924,0.8355074151719855,0.7072737603119067,0.1181660317238065
10,pain_high_4_plus,painmonit_pmed,group_subject_cv,logistic,base_temporal_shuffle,319,399,240,0.2030075187969924,0.6266790899914589,0.3193243126118341,0.2287945800435402
10,pain_high_4_plus,painmonit_pmed,group_subject_cv,extra_trees,base_temporal_shuffle,319,399,240,0.2030075187969924,0.7447394984082615,0.526375638891872,0.154926146484485
10,pain_high_4_plus,physiopain_watch,group_subject_cv,logistic,base_distribution,320,400,105,0.475,0.4978947368421053,0.4886744340038232,0.3254100831008649
10,pain_high_4_plus,physiopain_watch,group_subject_cv,extra_trees,base_distribution,320,400,105,0.475,0.3341604010025062,0.3809634227738772,0.3290407156157679
10,pain_high_4_plus,physiopain_watch,group_subject_cv,logistic,base_temporal,320,400,210,0.475,0.4340100250626565,0.4321543105526036,0.4071096715518872
10,pain_high_4_plus,physiopain_watch,group_subject_cv,extra_trees,base_temporal,320,400,210,0.475,0.2663157894736842,0.3453444345683543,0.2978124592917908
10,pain_high_4_plus,physiopain_watch,group_subject_cv,logistic,base_temporal_coupling,320,400,222,0.475,0.4570426065162907,0.4468513812329584,0.3989222777729994
10,pain_high_4_plus,physiopain_watch,group_subject_cv,extra_trees,base_temporal_coupling,320,400,222,0.475,0.2596491228070176,0.3423237634961204,0.2956036497747327
10,pain_high_4_plus,physiopain_watch,group_subject_cv,logistic,base_temporal_shuffle,320,400,210,0.475,0.4551629072681704,0.4584047855796734,0.3966569469455989
10,pain_high_4_plus,physiopain_watch,group_subject_cv,extra_trees,base_temporal_shuffle,320,400,210,0.475,0.3119548872180451,0.3665365617533229,0.2793452650849901
10,pain_high_4_plus,rheumapain,group_subject_cv,logistic,base_distribution,274,343,105,0.0962099125364431,0.2545454545454545,0.062922344118453,0.2220109904931222
10,pain_high_4_plus,rheumapain,group_subject_cv,extra_trees,base_distribution,274,343,105,0.0962099125364431,0.2140273704789834,0.0600821565973309,0.1335706632763464
10,pain_high_4_plus,rheumapain,group_subject_cv,logistic,base_temporal,274,343,210,0.0962099125364431,0.3652003910068426,0.0716999650427918,0.167332693007362
