task,dataset_id,model,feature_set,feature,importance
cognitive_load_vs_baseline,catsa,logistic,base,bvp__base__max,0.7716294721555164
cognitive_load_vs_baseline,catsa,logistic,base,acc_mag__base__mean,0.7235595677798684
cognitive_load_vs_baseline,catsa,logistic,base,acc_z__base__std,0.4992142459973066
cognitive_load_vs_baseline,catsa,logistic,base,acc_z__base__max,0.4188849648456765
cognitive_load_vs_baseline,catsa,logistic,base,acc_x__base__min,0.3361109658906562
cognitive_load_vs_baseline,catsa,logistic,base,temperature__base__std,0.2997501852510646
cognitive_load_vs_baseline,catsa,logistic,base,hr__base__last,0.287869255638733
cognitive_load_vs_baseline,catsa,logistic,base,hr__base__min,0.25687614202189624
cognitive_load_vs_baseline,catsa,logistic,base,acc_y__base__min,0.24823163155498942
cognitive_load_vs_baseline,catsa,logistic,base,acc_y__base__max,0.2277738616567006
cognitive_load_vs_baseline,catsa,logistic,base,acc_y__base__std,0.2010759630256671
cognitive_load_vs_baseline,catsa,logistic,base,acc_x__base__std,0.20096399400964954
cognitive_load_vs_baseline,catsa,logistic,base,acc_mag__base__std,0.17627073001574023
cognitive_load_vs_baseline,catsa,logistic,base,hr__base__mean,0.1737127098465753
cognitive_load_vs_baseline,catsa,logistic,base,acc_x__base__max,0.16309557937232483
cognitive_load_vs_baseline,catsa,logistic,base,eda__base__min,0.15713094621515025
cognitive_load_vs_baseline,catsa,logistic,base,acc_z__base__min,0.14393171385986284
cognitive_load_vs_baseline,catsa,logistic,base,acc_y__base__mean,0.1305052682164756
cognitive_load_vs_baseline,catsa,logistic,base,bvp__base__std,0.11777074168107529
cognitive_load_vs_baseline,catsa,logistic,base,temperature__base__last,0.11665517821172044
cognitive_load_vs_baseline,catsa,extra_trees,base,bvp__base__max,0.15071296284598537
cognitive_load_vs_baseline,catsa,extra_trees,base,bvp__base__std,0.11851038689044269
cognitive_load_vs_baseline,catsa,extra_trees,base,bvp__base__min,0.10582883581141803
cognitive_load_vs_baseline,catsa,extra_trees,base,eda__base__mean,0.03943659340302025
cognitive_load_vs_baseline,catsa,extra_trees,base,eda__base__min,0.038755877466728164
cognitive_load_vs_baseline,catsa,extra_trees,base,eda__base__max,0.036960252837940334
cognitive_load_vs_baseline,catsa,extra_trees,base,eda__base__last,0.0362692944959722
cognitive_load_vs_baseline,catsa,extra_trees,base,acc_x__base__max,0.029822324534077637
cognitive_load_vs_baseline,catsa,extra_trees,base,acc_x__base__mean,0.026863760546757876
cognitive_load_vs_baseline,catsa,extra_trees,base,acc_x__base__last,0.02597411499077874
cognitive_load_vs_baseline,catsa,extra_trees,base,acc_z__base__min,0.025700707170764177
cognitive_load_vs_baseline,catsa,extra_trees,base,acc_y__base__min,0.02557431659107961
cognitive_load_vs_baseline,catsa,extra_trees,base,acc_y__base__mean,0.025068612175781203
cognitive_load_vs_baseline,catsa,extra_trees,base,acc_x__base__min,0.024961537297796592
cognitive_load_vs_baseline,catsa,extra_trees,base,bvp__base__last,0.023875730154952462
cognitive_load_vs_baseline,catsa,extra_trees,base,acc_y__base__last,0.022894744378098485
cognitive_load_vs_baseline,catsa,extra_trees,base,acc_z__base__last,0.02261489402391727
cognitive_load_vs_baseline,catsa,extra_trees,base,acc_z__base__mean,0.021885300731474277
cognitive_load_vs_baseline,catsa,extra_trees,base,acc_y__base__max,0.019722521512088764
cognitive_load_vs_baseline,catsa,extra_trees,base,acc_z__base__max,0.01907484483026666
cognitive_load_vs_baseline,catsa,logistic,base_distribution,acc_mag__shape__median,0.58828149508488
cognitive_load_vs_baseline,catsa,logistic,base_distribution,bvp__base__max,0.547357394127365
cognitive_load_vs_baseline,catsa,logistic,base_distribution,acc_z__base__std,0.5166447143709604
cognitive_load_vs_baseline,catsa,logistic,base_distribution,acc_y__shape__iqr,0.4599751619364517
cognitive_load_vs_baseline,catsa,logistic,base_distribution,acc_z__shape__skew,0.4153160596346212
cognitive_load_vs_baseline,catsa,logistic,base_distribution,temperature__base__std,0.38048076237251366
cognitive_load_vs_baseline,catsa,logistic,base_distribution,acc_z__shape__mad,0.34028308034216004
cognitive_load_vs_baseline,catsa,logistic,base_distribution,bvp__base__min,0.3136864393438106
cognitive_load_vs_baseline,catsa,logistic,base_distribution,acc_mag__shape__q10,0.29116620206878585
cognitive_load_vs_baseline,catsa,logistic,base_distribution,acc_y__base__std,0.2728149714858942
cognitive_load_vs_baseline,catsa,logistic,base_distribution,bvp__shape__mad,0.2690794561519264
cognitive_load_vs_baseline,catsa,logistic,base_distribution,acc_x__base__min,0.2668738765452358
cognitive_load_vs_baseline,catsa,logistic,base_distribution,hr__shape__skew,0.2645337327080156
cognitive_load_vs_baseline,catsa,logistic,base_distribution,acc_mag__shape__skew,0.25803708680411164
cognitive_load_vs_baseline,catsa,logistic,base_distribution,acc_mag__shape__kurtosis,0.24943296451008065
cognitive_load_vs_baseline,catsa,logistic,base_distribution,acc_z__base__max,0.23139962152209645
cognitive_load_vs_baseline,catsa,logistic,base_distribution,acc_y__shape__kurtosis,0.22136264984091908
cognitive_load_vs_baseline,catsa,logistic,base_distribution,acc_y__shape__rms_z,0.21537397723744736
cognitive_load_vs_baseline,catsa,logistic,base_distribution,acc_z__shape__kurtosis,0.2122931602362391
cognitive_load_vs_baseline,catsa,logistic,base_distribution,bvp__shape__q25,0.20210777991105439
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,bvp__base__max,0.05786929597955785
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,bvp__shape__mad,0.046847611468136555
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,bvp__base__min,0.04644583769396132
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,bvp__base__std,0.042303766529883366
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,bvp__shape__iqr,0.03999450219893796
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,bvp__shape__q90,0.037850838952434865
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,bvp__shape__q10,0.03221029781846805
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,bvp__shape__q75,0.02586759658207813
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,bvp__shape__q25,0.023946463948610223
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,eda__shape__q25,0.018969680431102275
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,bvp__shape__skew,0.01869094153737217
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,eda__base__last,0.017364747486100073
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,eda__shape__q10,0.017357650119458834
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,eda__shape__q75,0.01684861430569878
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,eda__shape__median,0.016619539939237378
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,eda__base__min,0.01654937133202868
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,eda__shape__q90,0.01651081284333085
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,bvp__shape__kurtosis,0.01603265760591801
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,eda__base__mean,0.015638660658393182
cognitive_load_vs_baseline,catsa,extra_trees,base_distribution,eda__base__max,0.015618833471472785
cognitive_load_vs_baseline,catsa,logistic,base_temporal,bvp__base__max,0.935951158720766
cognitive_load_vs_baseline,catsa,logistic,base_temporal,bvp__shape__autocorr_1s,0.8956981703492005
cognitive_load_vs_baseline,catsa,logistic,base_temporal,bvp__shape__autocorr_05s,0.767322140793549
cognitive_load_vs_baseline,catsa,logistic,base_temporal,bvp__shape__std_diff_z,0.5705979318152956
cognitive_load_vs_baseline,catsa,logistic,base_temporal,bvp__shape__high_band_power,0.5189259108088304
cognitive_load_vs_baseline,catsa,logistic,base_temporal,eda__shape__wavelet_energy_3,0.5097883324742154
cognitive_load_vs_baseline,catsa,logistic,base_temporal,eda__shape__dominant_frequency,0.4995120174480463
cognitive_load_vs_baseline,catsa,logistic,base_temporal,bvp__shape__mean_abs_diff_z,0.49819196896302254
cognitive_load_vs_baseline,catsa,logistic,base_temporal,bvp__shape__spectral_centroid,0.4663972749088724
cognitive_load_vs_baseline,catsa,logistic,base_temporal,acc_y__shape__mid_band_power,0.45113228507816244
cognitive_load_vs_baseline,catsa,logistic,base_temporal,acc_z__shape__min_time_fraction,0.4288337438055567
cognitive_load_vs_baseline,catsa,logistic,base_temporal,eda__shape__autocorr_2s,0.40858373517866553
cognitive_load_vs_baseline,catsa,logistic,base_temporal,acc_mag__shape__median_crossings,0.4049854870746037
cognitive_load_vs_baseline,catsa,logistic,base_temporal,acc_mag__shape__max_time_fraction,0.3939827801389253
cognitive_load_vs_baseline,catsa,logistic,base_temporal,acc_y__shape__longest_above_median_frac,0.37796026391103577
cognitive_load_vs_baseline,catsa,logistic,base_temporal,acc_z__shape__longest_below_median_frac,0.37116501839860916
cognitive_load_vs_baseline,catsa,logistic,base_temporal,bvp__shape__longest_below_median_frac,0.3663690613991205
cognitive_load_vs_baseline,catsa,logistic,base_temporal,acc_y__shape__wavelet_energy_3,0.3651635127523576
cognitive_load_vs_baseline,catsa,logistic,base_temporal,acc_mag__shape__max_abs_diff_z,0.33914483735307555
cognitive_load_vs_baseline,catsa,logistic,base_temporal,eda__shape__longest_above_median_frac,0.32524151905302806
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__shape__autocorr_1s,0.03784322560577939
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__base__max,0.03775824353942335
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__base__std,0.0372782077705522
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__shape__longest_above_median_frac,0.033747449040015934
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__shape__longest_below_median_frac,0.032867612027817406
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__base__min,0.030661471846904886
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__shape__dominant_frequency,0.029579114746169137
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__shape__autocorr_05s,0.028422034916926946
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__shape__autocorr_2s,0.02748668252810536
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__shape__median_crossings,0.02350446242535901
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__shape__autocorr_025s,0.023043419634302925
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__shape__wavelet_energy_1,0.02260736686638753
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__shape__mid_band_power,0.02187826886291539
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__shape__spectral_centroid,0.021870422289449087
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__shape__high_band_power,0.02110694598020619
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__shape__low_band_power,0.019866204110993664
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__shape__std_diff_z,0.019472909152408225
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__shape__wavelet_energy_0,0.019099280258907045
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__shape__wavelet_energy_2,0.01842710246845209
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal,bvp__shape__wavelet_energy_3,0.01790112883983793
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,bvp__base__max,0.9405239531412029
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,bvp__shape__autocorr_1s,0.9052573434856919
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,bvp__shape__autocorr_05s,0.7648470250764628
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,bvp__shape__std_diff_z,0.5652421538792376
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,eda__shape__wavelet_energy_3,0.5367164031465099
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,eda__shape__dominant_frequency,0.5199256293519285
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,bvp__shape__high_band_power,0.5165546394553385
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,bvp__shape__mean_abs_diff_z,0.4870032168447718
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,acc_y__shape__mid_band_power,0.46968028785957994
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,bvp__shape__spectral_centroid,0.4626207145481606
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,acc_z__shape__min_time_fraction,0.4232408476611499
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,eda__shape__autocorr_2s,0.42308430491194643
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,bvp__shape__longest_below_median_frac,0.3743388573320079
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,acc_z__shape__longest_below_median_frac,0.34952006299392785
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,acc_mag__shape__max_time_fraction,0.344508201040453
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,acc_y__shape__longest_above_median_frac,0.33978417449845666
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,acc_mag__shape__max_abs_diff_z,0.33198794098823803
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,acc_mag__shape__median_crossings,0.3310197191439642
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,bvp__shape__mid_band_power,0.3166925412680891
cognitive_load_vs_baseline,catsa,logistic,base_temporal_coupling,acc_y__shape__wavelet_energy_3,0.3140631985301715
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__shape__autocorr_1s,0.03991278462460773
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__shape__longest_above_median_frac,0.03675163723366909
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__base__max,0.036563141406506516
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__base__std,0.034404306440108584
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__base__min,0.031507099460869825
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__shape__longest_below_median_frac,0.030432841191620524
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__shape__autocorr_05s,0.029863754238761996
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__shape__autocorr_2s,0.026612230262535935
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__shape__dominant_frequency,0.025945818262185495
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__shape__median_crossings,0.024355315192468467
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__shape__autocorr_025s,0.023966232560666583
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__shape__spectral_centroid,0.02199050300467815
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__shape__high_band_power,0.02127408499834916
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__shape__mid_band_power,0.021050600301087803
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__shape__low_band_power,0.019269113164828017
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__shape__wavelet_energy_3,0.01893244141982221
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__shape__std_diff_z,0.018668434875697058
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__shape__wavelet_energy_2,0.01849917892679267
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__shape__mean_abs_diff_z,0.018326186854226583
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_coupling,bvp__shape__wavelet_energy_1,0.018087800822353367
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,acc_z__shuffle__longest_below_median_frac,0.5800367642586272
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,bvp__base__max,0.5608384361882497
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,acc_x__shuffle__autocorr_1s,0.39589658577785813
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,acc_z__shuffle__min_time_fraction,0.3923843120079915
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,acc_y__shuffle__wavelet_energy_3,0.36703853593965585
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,temperature__base__std,0.3616635640048237
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,eda__shuffle__mean_abs_diff_z,0.3529938606214161
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,acc_x__shuffle__late_minus_early_z,0.34749347031280087
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,acc_mag__shuffle__dominant_frequency,0.3452188395556627
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,acc_z__shuffle__autocorr_05s,0.3196126797366631
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,acc_y__shuffle__autocorr_05s,0.31912150713844234
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,bvp__shuffle__second_diff_energy,0.3170463163379679
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,acc_mag__base__mean,0.3152631635778939
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,acc_mag__shuffle__max_abs_diff_z,0.3139156868902288
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,bvp__shuffle__spectral_centroid,0.30222908521672737
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,acc_x__shuffle__dominant_frequency,0.3003132175379909
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,acc_x__shuffle__autocorr_05s,0.290930913011631
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,acc_z__shuffle__late_minus_early_z,0.2899965007210203
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,acc_y__shuffle__wavelet_energy_0,0.27771269309375357
cognitive_load_vs_baseline,catsa,logistic,base_temporal_shuffle,acc_y__shuffle__wavelet_energy_1,0.26942443298535956
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__base__max,0.06575251715760812
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__base__std,0.05132538594557982
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__base__min,0.04976541822704113
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__shuffle__high_band_power,0.020299881543060713
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__shuffle__max_time_fraction,0.018722135234761118
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__shuffle__min_time_fraction,0.015365492063457479
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__shuffle__dominant_frequency,0.014960046113817526
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__shuffle__autocorr_025s,0.014754887471854888
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,acc_z__shuffle__longest_below_median_frac,0.014458873315450715
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__shuffle__spectral_centroid,0.01393784142415734
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__shuffle__wavelet_energy_0,0.01391569129887309
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__shuffle__low_band_power,0.013588620023086594
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__shuffle__longest_below_median_frac,0.013470800000894215
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__shuffle__median_crossings,0.013325728301317391
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__shuffle__autocorr_05s,0.013168566749065597
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__shuffle__autocorr_2s,0.012944703443183742
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__shuffle__max_abs_diff_z,0.012923921588147943
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__base__last,0.012087129501089177
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,bvp__shuffle__mid_band_power,0.01185216346813845
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_shuffle,acc_x__shuffle__longest_below_median_frac,0.011454960559463745
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,bvp__reverse__autocorr_1s,0.9527632775646315
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,bvp__base__max,0.948032675430226
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,bvp__reverse__autocorr_05s,0.6490510481826546
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,eda__reverse__wavelet_energy_2,0.6351112031471567
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,bvp__reverse__std_diff_z,0.5495288816632049
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,bvp__reverse__high_band_power,0.5489358133447688
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,eda__reverse__dominant_frequency,0.5012915953150312
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,acc_mag__reverse__median_crossings,0.5012275328242326
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,bvp__reverse__spectral_centroid,0.5007574609945641
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,bvp__reverse__mean_abs_diff_z,0.4795282008552653
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,acc_y__reverse__longest_above_median_frac,0.4678966231476876
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,acc_z__reverse__longest_below_median_frac,0.4334611759737509
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,bvp__reverse__wavelet_energy_2,0.4278653700066358
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,bvp__reverse__longest_below_median_frac,0.38185989168922474
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,acc_x__reverse__dominant_frequency,0.38061130715549957
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,bvp__reverse__wavelet_energy_3,0.35992114813940984
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,acc_mag__reverse__max_abs_diff_z,0.35753289994414256
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,acc_y__reverse__autocorr_1s,0.3431425342783541
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,eda__reverse__longest_above_median_frac,0.33744524190240927
cognitive_load_vs_baseline,catsa,logistic,base_temporal_reverse,acc_z__reverse__wavelet_energy_2,0.3363334385932693
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__reverse__autocorr_1s,0.03813194553255074
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__base__std,0.03805048877441215
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__base__max,0.03494708148136777
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__reverse__longest_above_median_frac,0.034104351600148214
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__reverse__longest_below_median_frac,0.03233076177310408
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__base__min,0.029993611236365236
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__reverse__dominant_frequency,0.02925911222286474
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__reverse__autocorr_05s,0.028951384837066073
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__reverse__autocorr_2s,0.02559985041909238
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__reverse__autocorr_025s,0.023878425614018997
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__reverse__wavelet_energy_1,0.0238688533199111
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__reverse__spectral_centroid,0.02356853315391867
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__reverse__wavelet_energy_0,0.02307048812325058
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__reverse__median_crossings,0.023048705954701283
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__reverse__mid_band_power,0.022269476940739275
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__reverse__low_band_power,0.021065791082779565
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__reverse__high_band_power,0.021060123970471273
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__reverse__std_diff_z,0.019952072735161804
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__reverse__wavelet_energy_3,0.01829364080838584
cognitive_load_vs_baseline,catsa,extra_trees,base_temporal_reverse,bvp__reverse__wavelet_energy_2,0.017983167097545844
cognitive_load_vs_baseline,catsa,logistic,base_shape,bvp__shape__autocorr_1s,0.9494587555883831
cognitive_load_vs_baseline,catsa,logistic,base_shape,bvp__shape__autocorr_05s,0.7859348857312849
cognitive_load_vs_baseline,catsa,logistic,base_shape,bvp__base__max,0.6514030629940865
cognitive_load_vs_baseline,catsa,logistic,base_shape,bvp__shape__std_diff_z,0.5587855811004928
cognitive_load_vs_baseline,catsa,logistic,base_shape,eda__shape__dominant_frequency,0.5271966788596272
cognitive_load_vs_baseline,catsa,logistic,base_shape,bvp__shape__high_band_power,0.5122273132193083
cognitive_load_vs_baseline,catsa,logistic,base_shape,eda__shape__wavelet_energy_3,0.5064908843003286
cognitive_load_vs_baseline,catsa,logistic,base_shape,bvp__shape__mean_abs_diff_z,0.4874173691686569
cognitive_load_vs_baseline,catsa,logistic,base_shape,bvp__base__min,0.4602170107146053
cognitive_load_vs_baseline,catsa,logistic,base_shape,bvp__shape__spectral_centroid,0.4427990881847477
cognitive_load_vs_baseline,catsa,logistic,base_shape,bvp__shape__longest_below_median_frac,0.4148185676515263
cognitive_load_vs_baseline,catsa,logistic,base_shape,acc_y__shape__mid_band_power,0.410044279680393
cognitive_load_vs_baseline,catsa,logistic,base_shape,acc_mag__shape__max_time_fraction,0.4054617297896178
cognitive_load_vs_baseline,catsa,logistic,base_shape,eda__shape__autocorr_2s,0.39788513587159036
cognitive_load_vs_baseline,catsa,logistic,base_shape,bvp__shape__mad,0.3489700549356
cognitive_load_vs_baseline,catsa,logistic,base_shape,eda__shape__longest_above_median_frac,0.3388581405504295
cognitive_load_vs_baseline,catsa,logistic,base_shape,bvp__shape__mid_band_power,0.32511968140089453
cognitive_load_vs_baseline,catsa,logistic,base_shape,acc_x__shape__max_time_fraction,0.3224841052205523
cognitive_load_vs_baseline,catsa,logistic,base_shape,acc_y__shape__longest_above_median_frac,0.3187082028721503
cognitive_load_vs_baseline,catsa,logistic,base_shape,acc_mag__shape__max_abs_diff_z,0.3167277538884757
cognitive_load_vs_baseline,catsa,extra_trees,base_shape,bvp__shape__autocorr_1s,0.03364730720044555
cognitive_load_vs_baseline,catsa,extra_trees,base_shape,bvp__shape__longest_above_median_frac,0.02856828363092127
cognitive_load_vs_baseline,catsa,extra_trees,base_shape,bvp__shape__longest_below_median_frac,0.025961339316892255
cognitive_load_vs_baseline,catsa,extra_trees,base_shape,bvp__shape__dominant_frequency,0.023855089719990417
cognitive_load_vs_baseline,catsa,extra_trees,base_shape,bvp__shape__autocorr_05s,0.02356354159649228
