"window_s","task","dataset_id","feature","feature_group","auc","oriented_auc","both_class_subjects","subject_fixed_beta","subject_fixed_p","subject_fixed_fdr"
5,"cognitive_load_vs_baseline","catsa","bvp__base__std","base",0.608121794871795,0.608121794871795,22,1.1469676475817,3.11688277695236e-06,3.76174795096657e-05
5,"cognitive_load_vs_baseline","catsa","bvp__shape__iqr","shape",0.605805194805195,0.605805194805195,22,0.872952605890835,3.76174795096657e-06,3.76174795096657e-05
5,"cognitive_load_vs_baseline","catsa","bvp__shuffle__iqr","shuffle",0.605805194805195,0.605805194805195,22,0.872952605890835,3.76174795096657e-06,3.76174795096657e-05
5,"cognitive_load_vs_baseline","catsa","bvp__reverse__iqr","reverse",0.605805194805195,0.605805194805195,22,0.872952605890835,3.76174795096657e-06,3.76174795096657e-05
5,"cognitive_load_vs_baseline","catsa","bvp__shape__mad","shape",0.604396103896104,0.604396103896104,22,0.774290278190228,1.94503065973863e-05,7.80281720448571e-05
5,"cognitive_load_vs_baseline","catsa","bvp__shuffle__mad","shuffle",0.604396103896104,0.604396103896104,22,0.774290278190228,1.94503065973863e-05,7.80281720448571e-05
5,"cognitive_load_vs_baseline","catsa","bvp__reverse__mad","reverse",0.604396103896104,0.604396103896104,22,0.774290278190228,1.94503065973863e-05,7.80281720448571e-05
5,"cognitive_load_vs_baseline","catsa","bvp__base__min","base",0.402384615384615,0.597615384615385,22,-0.627132498724633,0.00021520184058419,0.000717339468613966
5,"cognitive_load_vs_baseline","catsa","bvp__base__max","base",0.595650641025641,0.595650641025641,22,0.815385126282789,5.22879609053233e-05,0.000190138039655721
5,"cognitive_load_vs_baseline","catsa","bvp__shape__q90","shape",0.584866883116883,0.584866883116883,22,0.679289836834546,1.95070430112143e-05,7.80281720448571e-05
10,"cognitive_load_vs_baseline","catsa","bvp__base__std","base",0.619949748743719,0.619949748743719,23,1.59952622123984,4.16835257112572e-08,1.66734102845029e-06
10,"cognitive_load_vs_baseline","catsa","bvp__base__max","base",0.619331030150754,0.619331030150754,23,1.1019012771588,2.19330570458145e-05,5.84881521221721e-05
10,"cognitive_load_vs_baseline","catsa","bvp__base__min","base",0.383523869346734,0.616476130653266,23,-1.07430664852361,3.07042875254128e-06,1.53521437627064e-05
10,"cognitive_load_vs_baseline","catsa","bvp__shape__mad","shape",0.605166666666667,0.605166666666667,23,1.19383817314059,3.8265485409783e-07,2.18659916627332e-06
10,"cognitive_load_vs_baseline","catsa","bvp__shuffle__mad","shuffle",0.605166666666667,0.605166666666667,23,1.19383817314059,3.8265485409783e-07,2.18659916627332e-06
10,"cognitive_load_vs_baseline","catsa","bvp__reverse__mad","reverse",0.605166666666667,0.605166666666667,23,1.19383817314059,3.8265485409783e-07,2.18659916627332e-06
10,"cognitive_load_vs_baseline","catsa","bvp__shape__q10","shape",0.399589743589744,0.600410256410256,23,-0.790268340313791,1.33111838292209e-05,4.84043048335304e-05
10,"cognitive_load_vs_baseline","catsa","bvp__shuffle__q10","shuffle",0.399589743589744,0.600410256410256,23,-0.790268340313791,1.33111838292209e-05,4.84043048335304e-05
10,"cognitive_load_vs_baseline","catsa","bvp__reverse__q10","reverse",0.399589743589744,0.600410256410256,23,-0.790268340313791,1.33111838292209e-05,4.84043048335304e-05
10,"cognitive_load_vs_baseline","catsa","bvp__shape__iqr","shape",0.599544871794872,0.599544871794872,23,1.19483926426614,2.27744116768718e-07,2.18659916627332e-06
30,"cognitive_load_vs_baseline","catsa","bvp__base__max","base",0.6306125,0.6306125,23,1.33584559722363,4.82018423676249e-06,1.75532807953536e-05
30,"cognitive_load_vs_baseline","catsa","bvp__base__min","base",0.3831625,0.6168375,23,-1.06111914403552,1.0886154612712e-05,3.62871820423735e-05
30,"cognitive_load_vs_baseline","catsa","bvp__shape__mad","shape",0.61241875,0.61241875,23,1.14899980492168,1.44142678655761e-06,1.17639111644612e-05
30,"cognitive_load_vs_baseline","catsa","bvp__shuffle__mad","shuffle",0.61241875,0.61241875,23,1.14899980492168,1.44142678655761e-06,1.17639111644612e-05
30,"cognitive_load_vs_baseline","catsa","bvp__reverse__mad","reverse",0.61241875,0.61241875,23,1.14899980492168,1.44142678655761e-06,1.17639111644612e-05
30,"cognitive_load_vs_baseline","catsa","bvp__base__std","base",0.61120625,0.61120625,23,1.27083926056278,1.45755152941013e-06,1.17639111644612e-05
30,"cognitive_load_vs_baseline","catsa","bvp__shape__q90","shape",0.6090875,0.6090875,23,1.25349778425803,2.05868445378071e-06,1.17639111644612e-05
30,"cognitive_load_vs_baseline","catsa","bvp__shuffle__q90","shuffle",0.6090875,0.6090875,23,1.25349778425803,2.05868445378071e-06,1.17639111644612e-05
30,"cognitive_load_vs_baseline","catsa","bvp__reverse__q90","reverse",0.6090875,0.6090875,23,1.25349778425803,2.05868445378071e-06,1.17639111644612e-05
30,"cognitive_load_vs_baseline","catsa","bvp__shape__q10","shape",0.39793125,0.60206875,23,-0.987561785771531,4.82715221872224e-06,1.75532807953536e-05
5,"stress_vs_exercise","induced_stress_exercise","acc_y__shape__median_crossings","shape",0.120319865319865,0.879680134680135,18,-2.09630642295058,1.71513184162455e-30,3.4302636832491e-29
5,"stress_vs_exercise","induced_stress_exercise","acc_y__reverse__median_crossings","reverse",0.120319865319865,0.879680134680135,18,-2.09630642295058,1.71513184162455e-30,3.4302636832491e-29
5,"stress_vs_exercise","induced_stress_exercise","acc_y__shape__longest_below_median_frac","shape",0.8721632996633,0.8721632996633,18,2.13177945780003,1.45274189409356e-23,3.87397838424949e-23
5,"stress_vs_exercise","induced_stress_exercise","acc_y__reverse__longest_below_median_frac","reverse",0.8721632996633,0.8721632996633,18,2.13177945780003,1.45274189409356e-23,3.87397838424949e-23
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__q75","shape",0.132449494949495,0.867550505050505,18,-2.96831342168415,1.21376572062739e-26,3.73466375577657e-26
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shuffle__q75","shuffle",0.132449494949495,0.867550505050505,18,-2.96831342168415,1.21376572062739e-26,3.73466375577657e-26
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__reverse__q75","reverse",0.132449494949495,0.867550505050505,18,-2.96831342168415,1.21376572062739e-26,3.73466375577657e-26
5,"stress_vs_exercise","induced_stress_exercise","acc_z__shape__median_crossings","shape",0.141405723905724,0.858594276094276,18,-1.86631282978671,1.29830310906492e-29,1.29830310906492e-28
5,"stress_vs_exercise","induced_stress_exercise","acc_z__reverse__median_crossings","reverse",0.141405723905724,0.858594276094276,18,-1.86631282978671,1.29830310906492e-29,1.29830310906492e-28
5,"stress_vs_exercise","induced_stress_exercise","acc_z__shape__longest_below_median_frac","shape",0.856111111111111,0.856111111111111,18,2.07682533983193,2.99984193427745e-23,7.05845161006459e-23
10,"stress_vs_exercise","induced_stress_exercise","acc_y__shape__median_crossings","shape",0.0988720538720539,0.901127946127946,18,-2.32005081884703,2.48047550819792e-32,4.96095101639585e-31
10,"stress_vs_exercise","induced_stress_exercise","acc_y__reverse__median_crossings","reverse",0.0988720538720539,0.901127946127946,18,-2.32005081884703,2.48047550819792e-32,4.96095101639585e-31
10,"stress_vs_exercise","induced_stress_exercise","acc_x__shape__median_crossings","shape",0.111717171717172,0.888282828282828,18,-2.10078373783672,1.84792594862009e-31,1.84792594862009e-30
10,"stress_vs_exercise","induced_stress_exercise","acc_x__reverse__median_crossings","reverse",0.111717171717172,0.888282828282828,18,-2.10078373783672,1.84792594862009e-31,1.84792594862009e-30
10,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__q75","shape",0.114057239057239,0.885942760942761,18,-3.21705963546639,4.71182136283826e-30,2.09414282792812e-29
10,"stress_vs_exercise","induced_stress_exercise","acc_mag__shuffle__q75","shuffle",0.114057239057239,0.885942760942761,18,-3.21705963546639,4.71182136283826e-30,2.09414282792812e-29
10,"stress_vs_exercise","induced_stress_exercise","acc_mag__reverse__q75","reverse",0.114057239057239,0.885942760942761,18,-3.21705963546639,4.71182136283826e-30,2.09414282792812e-29
10,"stress_vs_exercise","induced_stress_exercise","acc_x__shape__longest_below_median_frac","shape",0.883409090909091,0.883409090909091,18,2.47902294418856,2.29263578337562e-23,4.16842869704659e-23
10,"stress_vs_exercise","induced_stress_exercise","acc_x__reverse__longest_below_median_frac","reverse",0.883409090909091,0.883409090909091,18,2.47902294418856,2.29263578337562e-23,4.16842869704659e-23
10,"stress_vs_exercise","induced_stress_exercise","acc_y__shape__longest_below_median_frac","shape",0.882676767676768,0.882676767676768,18,2.21256919376592,1.57169429733658e-23,3.14338859467316e-23
