split,feature_set,task,heldout_dataset,train_rows,test_rows,features,train_datasets,test_datasets,train_subjects,test_subjects,status,mae,baseline_mae,mae_improvement_vs_train_mean,rmse,r2,pearson,weighted_mae,weighted_baseline_mae,weighted_mae_improvement_vs_train_mean,prevalence,accuracy,balanced_accuracy,f1,average_precision,roc_auc,weighted_accuracy,weighted_balanced_accuracy,weighted_f1,weighted_average_precision,weighted_roc_auc,reason
leave_dataset_out,sensors_only,regression_nrs,painmonit,32364,9156,176,"physiopain_watch,rheumapain",painmonit,128,49,ok,2.2930103674986104,2.8896724230018696,0.2064808629358169,2.8786093243964475,-0.9004451597082486,-0.09441291024444841,2.29301036749861,2.8896724230018696,0.20648086293581713,,,,,,,,,,,,
leave_dataset_out,sensors_only,classification_high_pain_4_plus,painmonit,32364,9156,176,"physiopain_watch,rheumapain",painmonit,128,49,ok,,,,,,,,,,0.5964394932284841,0.5501310615989515,0.5540810604609534,0.5859052980798231,0.6347911576743859,0.5400169835113249,0.5501310615989514,0.5540810604609541,0.5859052980798103,0.6347911576743892,0.5400169835113524,
leave_dataset_out,sensors_only,classification_nonzero_pain,painmonit,32364,9156,176,"physiopain_watch,rheumapain",painmonit,128,49,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,sensors_plus_state,regression_nrs,painmonit,32364,9156,184,"physiopain_watch,rheumapain",painmonit,128,49,ok,1.927878527065551,2.8896724230018696,0.3328383827455367,2.4088335030975596,-0.3307713794210938,-0.009265044453346912,1.9278785270655507,2.8896724230018696,0.3328383827455368,,,,,,,,,,,,
leave_dataset_out,sensors_plus_state,classification_high_pain_4_plus,painmonit,32364,9156,184,"physiopain_watch,rheumapain",painmonit,128,49,ok,,,,,,,,,,0.5964394932284841,0.5574486675404107,0.5481377978773831,0.6165057732349044,0.6203218288059208,0.5462623266122008,0.5574486675404106,0.5481377978773904,0.616505773234912,0.6203218288059261,0.5462623266122345,
leave_dataset_out,sensors_plus_state,classification_nonzero_pain,painmonit,32364,9156,184,"physiopain_watch,rheumapain",painmonit,128,49,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,e4_like,regression_nrs,painmonit,32364,9156,116,"physiopain_watch,rheumapain",painmonit,128,49,ok,1.927878527065551,2.8896724230018696,0.3328383827455367,2.4088335030975596,-0.3307713794210938,-0.009265044453346912,1.9278785270655507,2.8896724230018696,0.3328383827455368,,,,,,,,,,,,
leave_dataset_out,e4_like,classification_high_pain_4_plus,painmonit,32364,9156,116,"physiopain_watch,rheumapain",painmonit,128,49,ok,,,,,,,,,,0.5964394932284841,0.5574486675404107,0.5481377978773831,0.6165057732349044,0.6203218288059208,0.5462623266122008,0.5574486675404106,0.5481377978773904,0.616505773234912,0.6203218288059261,0.5462623266122345,
leave_dataset_out,e4_like,classification_nonzero_pain,painmonit,32364,9156,116,"physiopain_watch,rheumapain",painmonit,128,49,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,apple_watch_like,regression_nrs,painmonit,32364,9156,111,"physiopain_watch,rheumapain",painmonit,128,49,ok,2.0294648262009476,2.8896724230018696,0.2976834294273796,2.5326077742142212,-0.4710443203690069,-0.19410562361877892,2.029464826200947,2.8896724230018696,0.2976834294273797,,,,,,,,,,,,
leave_dataset_out,apple_watch_like,classification_high_pain_4_plus,painmonit,32364,9156,111,"physiopain_watch,rheumapain",painmonit,128,49,ok,,,,,,,,,,0.5964394932284841,0.4987986020096112,0.4632193244309074,0.6065334819514705,0.6375001087530014,0.5022063945125467,0.4987986020096111,0.4632193244309162,0.6065334819515049,0.6375001087530028,0.5022063945125723,
leave_dataset_out,apple_watch_like,classification_nonzero_pain,painmonit,32364,9156,111,"physiopain_watch,rheumapain",painmonit,128,49,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,autonomic_core,regression_nrs,painmonit,32364,9156,63,"physiopain_watch,rheumapain",painmonit,128,49,ok,1.848393057778882,2.8896724230018696,0.36034512318225964,2.269142124862445,-0.18090043526041244,7.094284524718454e-05,1.8483930577788823,2.8896724230018696,0.36034512318225964,,,,,,,,,,,,
leave_dataset_out,autonomic_core,classification_high_pain_4_plus,painmonit,32364,9156,63,"physiopain_watch,rheumapain",painmonit,128,49,ok,,,,,,,,,,0.5964394932284841,0.5636740934906073,0.5255692288707798,0.6640881190616329,0.6092008410491943,0.5386851630171775,0.5636740934906072,0.5255692288707889,0.664088119061684,0.6092008410491995,0.5386851630172107,
leave_dataset_out,autonomic_core,classification_nonzero_pain,painmonit,32364,9156,63,"physiopain_watch,rheumapain",painmonit,128,49,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,motion_only,regression_nrs,painmonit,32364,9156,74,"physiopain_watch,rheumapain",painmonit,128,49,ok,1.9115421744254264,2.8896724230018696,0.33849174072137045,2.308180924379863,-0.2218828840354139,-0.13791669555058583,1.911542174425426,2.8896724230018696,0.33849174072137056,,,,,,,,,,,,
leave_dataset_out,motion_only,classification_high_pain_4_plus,painmonit,32364,9156,74,"physiopain_watch,rheumapain",painmonit,128,49,ok,,,,,,,,,,0.5964394932284841,0.5964394932284841,0.5,0.7472121502360265,0.564030543644503,0.4070417890025446,0.5964394932284841,0.5,0.7472121502360907,0.5640305436444956,0.4070417890025547,
leave_dataset_out,motion_only,classification_nonzero_pain,painmonit,32364,9156,74,"physiopain_watch,rheumapain",painmonit,128,49,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,metadata_probe,regression_nrs,painmonit,32364,9156,20,"physiopain_watch,rheumapain",painmonit,128,49,ok,2.065141472660085,2.8896724230018696,0.2853371696315805,2.6179911046509554,-0.5719047249619478,0.12442857967733469,2.065141472660085,2.8896724230018696,0.2853371696315805,,,,,,,,,,,,
leave_dataset_out,metadata_probe,classification_high_pain_4_plus,painmonit,32364,9156,20,"physiopain_watch,rheumapain",painmonit,128,49,ok,,,,,,,,,,0.5964394932284841,0.36653560506771515,0.4070417890025445,0.27062374245472837,0.5428173981023267,0.3782979270650615,0.36653560506771515,0.40704178900253696,0.2706237424547324,0.5428173981023274,0.3782979270650879,
leave_dataset_out,metadata_probe,classification_nonzero_pain,painmonit,32364,9156,20,"physiopain_watch,rheumapain",painmonit,128,49,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,sensors_plus_metadata,regression_nrs,painmonit,32364,9156,196,"physiopain_watch,rheumapain",painmonit,128,49,ok,2.106677563861573,2.8896724230018696,0.27096319046672446,2.6456999761471995,-0.6053549557080096,-0.12950711011004004,2.1066775638615725,2.8896724230018696,0.27096319046672457,,,,,,,,,,,,
leave_dataset_out,sensors_plus_metadata,classification_high_pain_4_plus,painmonit,32364,9156,196,"physiopain_watch,rheumapain",painmonit,128,49,ok,,,,,,,,,,0.5964394932284841,0.40203145478374835,0.4949986111382992,0.025280398789389355,0.6105681474354043,0.5143760195000644,0.40203145478374835,0.4949986111382996,0.025280398789389015,0.6105681474354081,0.5143760195000948,
leave_dataset_out,sensors_plus_metadata,classification_nonzero_pain,painmonit,32364,9156,196,"physiopain_watch,rheumapain",painmonit,128,49,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,sensors_only,regression_nrs,physiopain_watch,32920,8600,152,"painmonit,rheumapain",physiopain_watch,91,86,ok,1.9703532894623184,1.083210296463523,-0.8189942395259253,2.3164654005054826,-2.5258550457588695,-0.03970342134890551,1.970353289462319,1.0832102964635235,-0.8189942395259253,,,,,,,,,,,,
leave_dataset_out,sensors_only,classification_high_pain_4_plus,physiopain_watch,32920,8600,152,"painmonit,rheumapain",physiopain_watch,91,86,ok,,,,,,,,,,0.22093023255813954,0.22093023255813954,0.5,0.3619047619047619,0.21879368176581906,0.49867926158680276,0.22093023255813954,0.5,0.3619047619047675,0.21879368176581626,0.49867926158677633,
leave_dataset_out,sensors_only,classification_nonzero_pain,physiopain_watch,32920,8600,152,"painmonit,rheumapain",physiopain_watch,91,86,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,sensors_plus_state,regression_nrs,physiopain_watch,32920,8600,160,"painmonit,rheumapain",physiopain_watch,91,86,ok,1.4657317322603096,1.083210296463523,-0.35313681659567564,1.7181609418125894,-0.9397265151468119,0.5026657422999768,1.46573173226031,1.0832102964635235,-0.3531368165956754,,,,,,,,,,,,
leave_dataset_out,sensors_plus_state,classification_high_pain_4_plus,physiopain_watch,32920,8600,160,"painmonit,rheumapain",physiopain_watch,91,86,ok,,,,,,,,,,0.22093023255813954,0.4169767441860465,0.622050274941084,0.4285388648279006,0.28340006785209226,0.635276276512176,0.4169767441860466,0.6220502749410802,0.4285388648279125,0.2834000678520858,0.6352762765121461,
leave_dataset_out,sensors_plus_state,classification_nonzero_pain,physiopain_watch,32920,8600,160,"painmonit,rheumapain",physiopain_watch,91,86,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,e4_like,regression_nrs,physiopain_watch,32920,8600,110,"painmonit,rheumapain",physiopain_watch,91,86,ok,1.5423948381010766,1.083210296463523,-0.42391079842640367,1.849982387179717,-1.2487853610469717,0.49039068852390705,1.542394838101077,1.0832102964635235,-0.42391079842640345,,,,,,,,,,,,
leave_dataset_out,e4_like,classification_high_pain_4_plus,physiopain_watch,32920,8600,110,"painmonit,rheumapain",physiopain_watch,91,86,ok,,,,,,,,,,0.22093023255813954,0.4819767441860465,0.6209701492537314,0.425976034016235,0.28359984054409815,0.6380708562450903,0.48197674418604664,0.6209701492537245,0.42597603401623596,0.28359984054409215,0.6380708562450619,
leave_dataset_out,e4_like,classification_nonzero_pain,physiopain_watch,32920,8600,110,"painmonit,rheumapain",physiopain_watch,91,86,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,apple_watch_like,regression_nrs,physiopain_watch,32920,8600,96,"painmonit,rheumapain",physiopain_watch,91,86,ok,1.475724698612378,1.083210296463523,-0.3623621409714626,1.8172857097449384,-1.1699975379207572,0.5004851544563133,1.4757246986123784,1.0832102964635235,-0.36236214097146235,,,,,,,,,,,,
leave_dataset_out,apple_watch_like,classification_high_pain_4_plus,physiopain_watch,32920,8600,96,"painmonit,rheumapain",physiopain_watch,91,86,ok,,,,,,,,,,0.22093023255813954,0.49127906976744184,0.6280714846818539,0.4313011828935396,0.3003802355610707,0.6578064414768264,0.4912790697674419,0.6280714846818468,0.4313011828935396,0.3003802355610651,0.6578064414767996,
leave_dataset_out,apple_watch_like,classification_nonzero_pain,physiopain_watch,32920,8600,96,"painmonit,rheumapain",physiopain_watch,91,86,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,autonomic_core,regression_nrs,physiopain_watch,32920,8600,60,"painmonit,rheumapain",physiopain_watch,91,86,ok,1.3223876509587174,1.083210296463523,-0.2208041737380666,1.6855832533904485,-0.8668663758706463,0.526375304966128,1.3223876509587178,1.0832102964635235,-0.22080417373806638,,,,,,,,,,,,
leave_dataset_out,autonomic_core,classification_high_pain_4_plus,physiopain_watch,32920,8600,60,"painmonit,rheumapain",physiopain_watch,91,86,ok,,,,,,,,,,0.22093023255813954,0.4636046511627907,0.6137038491751767,0.42098656959959835,0.30147316217466563,0.6470004713275727,0.46360465116279076,0.6137038491751702,0.42098656959960173,0.30147316217466,0.6470004713275445,
leave_dataset_out,autonomic_core,classification_nonzero_pain,physiopain_watch,32920,8600,60,"painmonit,rheumapain",physiopain_watch,91,86,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,motion_only,regression_nrs,physiopain_watch,32920,8600,68,"painmonit,rheumapain",physiopain_watch,91,86,ok,1.2216481020059,1.083210296463523,-0.12780325851254393,1.3767587388055966,-0.24545632245864968,0.6740922711425676,1.2216481020059002,1.0832102964635235,-0.1278032585125437,,,,,,,,,,,,
leave_dataset_out,motion_only,classification_high_pain_4_plus,physiopain_watch,32920,8600,68,"painmonit,rheumapain",physiopain_watch,91,86,ok,,,,,,,,,,0.22093023255813954,0.4186046511627907,0.6268656716417911,0.4318181818181818,0.28259846861563176,0.6391072270227808,0.4186046511627907,0.6268656716417874,0.431818181818194,0.2825984686156195,0.6391072270227479,
leave_dataset_out,motion_only,classification_nonzero_pain,physiopain_watch,32920,8600,68,"painmonit,rheumapain",physiopain_watch,91,86,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,metadata_probe,regression_nrs,physiopain_watch,32920,8600,17,"painmonit,rheumapain",physiopain_watch,91,86,ok,1.268540124011722,1.083210296463523,-0.17109311843994268,1.5325645228320965,-0.5432999917462562,0.6695981237912153,1.2685401240117224,1.0832102964635235,-0.17109311843994246,,,,,,,,,,,,
leave_dataset_out,metadata_probe,classification_high_pain_4_plus,physiopain_watch,32920,8600,17,"painmonit,rheumapain",physiopain_watch,91,86,ok,,,,,,,,,,0.22093023255813954,0.4188372093023256,0.6194736842105264,0.4267033723331039,0.2975373979745184,0.6622233307148468,0.4188372093023256,0.6194736842105222,0.4267033723331152,0.2975373979745048,0.6622233307148162,
leave_dataset_out,metadata_probe,classification_nonzero_pain,physiopain_watch,32920,8600,17,"painmonit,rheumapain",physiopain_watch,91,86,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,sensors_plus_metadata,regression_nrs,physiopain_watch,32920,8600,169,"painmonit,rheumapain",physiopain_watch,91,86,ok,1.3649492430824057,1.083210296463523,-0.2600962597371046,1.6588181315797084,-0.8080497052853206,0.5433529728451642,1.364949243082406,1.0832102964635235,-0.2600962597371044,,,,,,,,,,,,
leave_dataset_out,sensors_plus_metadata,classification_high_pain_4_plus,physiopain_watch,32920,8600,169,"painmonit,rheumapain",physiopain_watch,91,86,ok,,,,,,,,,,0.22093023255813954,0.4169767441860465,0.622050274941084,0.4285388648279006,0.28340006785209226,0.635276276512176,0.4169767441860466,0.6220502749410802,0.4285388648279125,0.2834000678520858,0.6352762765121461,
leave_dataset_out,sensors_plus_metadata,classification_nonzero_pain,physiopain_watch,32920,8600,169,"painmonit,rheumapain",physiopain_watch,91,86,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,sensors_only,regression_nrs,rheumapain,17756,23764,178,"painmonit,physiopain_watch",rheumapain,135,42,ok,1.2558833586526956,2.3033597906981815,0.45476023167356794,1.469563471810826,-0.5026481310645061,0.019456704068785073,1.2558833586526956,2.3033597906981806,0.4547602316735677,,,,,,,,,,,,
leave_dataset_out,sensors_only,classification_high_pain_4_plus,rheumapain,17756,23764,178,"painmonit,physiopain_watch",rheumapain,135,42,ok,,,,,,,,,,0.04405823935364417,0.9242551758963138,0.495270678010262,0.028077753779697623,0.06421344452084014,0.6425552831255086,0.9242551758963138,0.49527067801026475,0.02807775377969742,0.06421344452083994,0.642555283125579,
leave_dataset_out,sensors_only,classification_nonzero_pain,rheumapain,17756,23764,178,"painmonit,physiopain_watch",rheumapain,135,42,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,sensors_plus_state,regression_nrs,rheumapain,17756,23764,186,"painmonit,physiopain_watch",rheumapain,135,42,ok,0.9950016354541166,2.3033597906981815,0.5680216180414797,1.1861845983015842,0.020994435528949862,0.3967736680533439,0.9950016354541167,2.3033597906981806,0.5680216180414794,,,,,,,,,,,,
leave_dataset_out,sensors_plus_state,classification_high_pain_4_plus,rheumapain,17756,23764,186,"painmonit,physiopain_watch",rheumapain,135,42,ok,,,,,,,,,,0.04405823935364417,0.9489143241878472,0.49677988357136665,0.001644736842105263,0.0878818427202614,0.7368676391490177,0.9489143241878472,0.4967798835713673,0.0016447368421052414,0.0878818427202636,0.7368676391490914,
leave_dataset_out,sensors_plus_state,classification_nonzero_pain,rheumapain,17756,23764,186,"painmonit,physiopain_watch",rheumapain,135,42,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,e4_like,regression_nrs,rheumapain,17756,23764,88,"painmonit,physiopain_watch",rheumapain,135,42,ok,0.9939135254396202,2.3033597906981815,0.5684940192785293,1.1722442077050075,0.043870341982304994,0.3930653549103063,0.9939135254396203,2.3033597906981806,0.5684940192785292,,,,,,,,,,,,
leave_dataset_out,e4_like,classification_high_pain_4_plus,rheumapain,17756,23764,88,"painmonit,physiopain_watch",rheumapain,135,42,ok,,,,,,,,,,0.04405823935364417,0.9158390843292376,0.49360195813283153,0.031007751937984496,0.07664449312435985,0.6933960778734262,0.9158390843292377,0.49360195813283453,0.03100775193798403,0.0766444931243591,0.6933960778734812,
leave_dataset_out,e4_like,classification_nonzero_pain,rheumapain,17756,23764,88,"painmonit,physiopain_watch",rheumapain,135,42,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,apple_watch_like,regression_nrs,rheumapain,17756,23764,87,"painmonit,physiopain_watch",rheumapain,135,42,ok,1.0088137500612455,2.3033597906981815,0.5620251103908263,1.1818233595422192,0.028180210609563994,0.3716042415022055,1.0088137500612455,2.3033597906981806,0.5620251103908261,,,,,,,,,,,,
leave_dataset_out,apple_watch_like,classification_high_pain_4_plus,rheumapain,17756,23764,87,"painmonit,physiopain_watch",rheumapain,135,42,ok,,,,,,,,,,0.04405823935364417,0.9264012792459182,0.509603989522844,0.05917159763313609,0.08120570812403916,0.7092344115853642,0.9264012792459182,0.5096039895228466,0.059171597633135634,0.08120570812403959,0.7092344115854273,
leave_dataset_out,apple_watch_like,classification_nonzero_pain,rheumapain,17756,23764,87,"painmonit,physiopain_watch",rheumapain,135,42,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,autonomic_core,regression_nrs,rheumapain,17756,23764,57,"painmonit,physiopain_watch",rheumapain,135,42,ok,0.9960011598907552,2.3033597906981815,0.56758767609256,1.1792560050041638,0.03239792367395833,0.4020564005748411,0.9960011598907552,2.3033597906981806,0.5675876760925598,,,,,,,,,,,,
leave_dataset_out,autonomic_core,classification_high_pain_4_plus,rheumapain,17756,23764,57,"painmonit,physiopain_watch",rheumapain,135,42,ok,,,,,,,,,,0.04405823935364417,0.925601750547046,0.49551945139183806,0.027502750275027504,0.06839709798712978,0.6416166965156885,0.925601750547046,0.4955194513918407,0.02750275027502731,0.068397097987131,0.6416166965157794,
leave_dataset_out,autonomic_core,classification_nonzero_pain,rheumapain,17756,23764,57,"painmonit,physiopain_watch",rheumapain,135,42,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,motion_only,regression_nrs,rheumapain,17756,23764,58,"painmonit,physiopain_watch",rheumapain,135,42,ok,0.9700167936952829,2.3033597906981815,0.5788687474650858,1.1518303158431238,0.07688117308799447,0.41166460208397165,0.9700167936952829,2.3033597906981806,0.5788687474650857,,,,,,,,,,,,
leave_dataset_out,motion_only,classification_high_pain_4_plus,rheumapain,17756,23764,58,"painmonit,physiopain_watch",rheumapain,135,42,ok,,,,,,,,,,0.04405823935364417,0.9455899680188521,0.5355845999985116,0.12219959266802444,0.09984881279983429,0.6668750148992846,0.9455899680188521,0.5355845999985125,0.12219959266802294,0.0998488127998347,0.666875014899362,
leave_dataset_out,motion_only,classification_nonzero_pain,rheumapain,17756,23764,58,"painmonit,physiopain_watch",rheumapain,135,42,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,metadata_probe,regression_nrs,rheumapain,17756,23764,17,"painmonit,physiopain_watch",rheumapain,135,42,ok,0.9643633959147844,2.3033597906981815,0.581323161145193,1.1229348197195408,0.12261602925928594,0.42829434717448595,0.9643633959147844,2.3033597906981806,0.5813231611451929,,,,,,,,,,,,
leave_dataset_out,metadata_probe,classification_high_pain_4_plus,rheumapain,17756,23764,17,"painmonit,physiopain_watch",rheumapain,135,42,ok,,,,,,,,,,0.04405823935364417,0.9558155192728497,0.49993397015450985,0.0,0.05291748468897868,0.5868848287716402,0.9558155192728498,0.49993397015450985,0.0,0.052917484688972706,0.5868848287716559,
leave_dataset_out,metadata_probe,classification_nonzero_pain,rheumapain,17756,23764,17,"painmonit,physiopain_watch",rheumapain,135,42,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
leave_dataset_out,sensors_plus_metadata,regression_nrs,rheumapain,17756,23764,195,"painmonit,physiopain_watch",rheumapain,135,42,ok,0.9884515755225682,2.3033597906981815,0.5708653161723578,1.1658577414068725,0.05426008169020835,0.40747679947815546,0.9884515755225683,2.3033597906981806,0.5708653161723576,,,,,,,,,,,,
leave_dataset_out,sensors_plus_metadata,classification_high_pain_4_plus,rheumapain,17756,23764,195,"painmonit,physiopain_watch",rheumapain,135,42,ok,,,,,,,,,,0.04405823935364417,0.9488301632721764,0.4985580435556489,0.008156606851549755,0.09275705305314258,0.7323286706298029,0.9488301632721764,0.49855804355564964,0.008156606851549649,0.09275705305314483,0.7323286706298815,
leave_dataset_out,sensors_plus_metadata,classification_nonzero_pain,rheumapain,17756,23764,195,"painmonit,physiopain_watch",rheumapain,135,42,skipped,,,,,,,,,,,,,,,,,,,,,classifier target has fewer than two classes in train or test
