task,dataset_id,model,feature_set,feature,importance
pain_high_4_plus,painmonit,logistic,base_shape,eda__shape__late_minus_early_z,0.366401284112768
pain_high_4_plus,painmonit,logistic,base_shape,bvp__shape__q90,0.3621034943796327
pain_high_4_plus,painmonit,logistic,base_shape,respiration__shape__median_crossings,0.3604809190786162
pain_high_4_plus,painmonit,logistic,base_shape,bvp__shape__last_minus_first_z,0.33207189577666185
pain_high_4_plus,painmonit,logistic,base_shape,grip__shape__spectral_entropy,0.3180880099334652
pain_high_4_plus,painmonit,logistic,base_shape,temperature__shape__wavelet_energy_2,0.31484569923896255
pain_high_4_plus,painmonit,logistic,base_shape,grip__shape__longest_below_median_frac,0.3011055889645642
pain_high_4_plus,painmonit,logistic,base_shape,emg__shape__mad,0.29770812542479436
pain_high_4_plus,painmonit,extra_trees,base_shape,temperature__shape__max_time_fraction,0.014511163196154022
pain_high_4_plus,painmonit,extra_trees,base_shape,grip__shape__median_crossings,0.010493549100156787
pain_high_4_plus,painmonit,extra_trees,base_shape,temperature__shape__q10,0.009750101274206153
pain_high_4_plus,painmonit,extra_trees,base_shape,temperature__base__max,0.009717424250678418
pain_high_4_plus,painmonit,extra_trees,base_shape,temperature__shape__q90,0.009693791413898123
pain_high_4_plus,painmonit,extra_trees,base_shape,temperature__base__min,0.009588457512766633
pain_high_4_plus,painmonit,extra_trees,base_shape,emg__shape__q10,0.009537222185341471
pain_high_4_plus,painmonit,extra_trees,base_shape,temperature__base__mean,0.00931813224979432
pain_high_4_plus,painmonit,extra_trees,base_shape,temperature__shape__q25,0.009289263498445133
pain_high_4_plus,painmonit,extra_trees,base_shape,temperature__shape__q75,0.009265495103750358
pain_high_4_plus,painmonit,extra_trees,base_shape,respiration__shape__dominant_frequency,0.009053908229782857
pain_high_4_plus,painmonit,extra_trees,base_shape,grip__shape__median,0.009014980421229297
pain_high_4_plus,painmonit,extra_trees,base_shape,temperature__shape__median,0.00872615706444737
pain_high_4_plus,painmonit,extra_trees,base_shape,temperature__base__last,0.008518239512168988
pain_high_4_plus,painmonit,extra_trees,base_shape,respiration__shape__rms_z,0.008169411931114525
pain_high_4_plus,painmonit,extra_trees,base_shape,grip__shape__q25,0.008102576783873775
pain_high_4_plus,painmonit,extra_trees,base_shape,grip__base__last,0.008079295975758256
pain_high_4_plus,painmonit,extra_trees,base_shape,bvp__shape__autocorr_1s,0.00806163819601382
pain_high_4_plus,painmonit,extra_trees,base_shape,grip__shape__autocorr_025s,0.007838818370133848
pain_high_4_plus,painmonit,extra_trees,base_shape,grip__base__mean,0.007812151609595893
pain_high_4_plus,painmonit,logistic,base_shape_coupling,bvp__shape__longest_below_median_frac,0.6248474018661655
pain_high_4_plus,painmonit,logistic,base_shape_coupling,eda_x_temperature__coupling__correlation,0.5853868174505088
pain_high_4_plus,painmonit,logistic,base_shape_coupling,temperature__shape__skew,0.521344439707774
pain_high_4_plus,painmonit,logistic,base_shape_coupling,bvp__shape__autocorr_1s,0.4743256324790444
pain_high_4_plus,painmonit,logistic,base_shape_coupling,bvp__shape__longest_above_median_frac,0.461837306034771
pain_high_4_plus,painmonit,logistic,base_shape_coupling,emg__shape__q10,0.45050450948644893
pain_high_4_plus,painmonit,logistic,base_shape_coupling,eda__shape__kurtosis,0.44946922115495475
pain_high_4_plus,painmonit,logistic,base_shape_coupling,temperature__shape__max_time_fraction,0.4380927909856657
pain_high_4_plus,painmonit,logistic,base_shape_coupling,emg__shape__spectral_entropy,0.39935035481284115
pain_high_4_plus,painmonit,logistic,base_shape_coupling,grip__shape__median_crossings,0.3872287651886152
pain_high_4_plus,painmonit,logistic,base_shape_coupling,emg__shape__median,0.36611472766635167
pain_high_4_plus,painmonit,logistic,base_shape_coupling,temperature__shape__wavelet_energy_2,0.36043665240438755
pain_high_4_plus,painmonit,logistic,base_shape_coupling,grip__shape__second_diff_energy,0.35755900281714786
pain_high_4_plus,painmonit,logistic,base_shape_coupling,temperature__shape__late_minus_early_z,0.338493060569023
pain_high_4_plus,painmonit,logistic,base_shape_coupling,grip__shape__longest_below_median_frac,0.3308424072990874
pain_high_4_plus,painmonit,logistic,base_shape_coupling,eda__shape__late_minus_early_z,0.32833923365163187
pain_high_4_plus,painmonit,logistic,base_shape_coupling,grip__shape__spectral_entropy,0.32327601485709323
pain_high_4_plus,painmonit,logistic,base_shape_coupling,bvp__shape__last_minus_first_z,0.3070598767473792
pain_high_4_plus,painmonit,logistic,base_shape_coupling,respiration__shape__median_crossings,0.3032718478010542
pain_high_4_plus,painmonit,logistic,base_shape_coupling,bvp__shape__q90,0.29813483914951877
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,temperature__shape__max_time_fraction,0.012279919836905896
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,emg__shape__q10,0.011557990278385385
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,grip__shape__median_crossings,0.010410188545590771
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,temperature__shape__q10,0.010204236124990895
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,grip__shape__q25,0.009096193412116618
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,temperature__shape__median,0.00895043180443287
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,bvp__shape__longest_below_median_frac,0.008915979035424206
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,temperature__shape__q90,0.008817272128372227
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,respiration__shape__dominant_frequency,0.008695792351193426
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,temperature__base__last,0.008484333139074946
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,temperature__base__mean,0.008254129187540534
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,grip__base__last,0.008149218387842114
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,temperature__shape__q75,0.008101132791519682
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,temperature__base__min,0.008024368090317266
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,temperature__shape__q25,0.007995371936233096
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,bvp__shape__autocorr_1s,0.007991864738359661
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,grip__shape__median,0.007964504335455936
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,temperature__base__max,0.007840477285613661
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,grip__base__mean,0.007559056730917256
pain_high_4_plus,painmonit,extra_trees,base_shape_coupling,emg__base__std,0.007395169000385582
pain_high_4_plus,painmonit,logistic,base_shuffle,emg__shuffle__longest_below_median_frac,0.5336358211177404
pain_high_4_plus,painmonit,logistic,base_shuffle,eda__shuffle__kurtosis,0.5182726190183321
pain_high_4_plus,painmonit,logistic,base_shuffle,emg__shuffle__q10,0.5008181276474369
pain_high_4_plus,painmonit,logistic,base_shuffle,respiration__shuffle__min_time_fraction,0.4796288060810598
pain_high_4_plus,painmonit,logistic,base_shuffle,temperature__shuffle__max_time_fraction,0.4433361290022435
pain_high_4_plus,painmonit,logistic,base_shuffle,emg__shuffle__autocorr_025s,0.4314837535838045
pain_high_4_plus,painmonit,logistic,base_shuffle,bvp__shuffle__dominant_frequency,0.4209805383052789
pain_high_4_plus,painmonit,logistic,base_shuffle,emg__shuffle__median,0.403374416987042
pain_high_4_plus,painmonit,logistic,base_shuffle,bvp__shuffle__skew,0.3928747926340134
pain_high_4_plus,painmonit,logistic,base_shuffle,respiration__base__min,0.37602535672340387
pain_high_4_plus,painmonit,logistic,base_shuffle,bvp__shuffle__max_time_fraction,0.36911553020167903
pain_high_4_plus,painmonit,logistic,base_shuffle,eda__shuffle__longest_below_median_frac,0.3558912455220522
pain_high_4_plus,painmonit,logistic,base_shuffle,respiration__shuffle__autocorr_025s,0.34672778913936647
pain_high_4_plus,painmonit,logistic,base_shuffle,emg__shuffle__mad,0.3359918547499264
pain_high_4_plus,painmonit,logistic,base_shuffle,bvp__shuffle__longest_above_median_frac,0.3274954329898746
pain_high_4_plus,painmonit,logistic,base_shuffle,temperature__shuffle__autocorr_1s,0.31847966020593665
pain_high_4_plus,painmonit,logistic,base_shuffle,eda__shuffle__mid_band_power,0.31571596018747383
pain_high_4_plus,painmonit,logistic,base_shuffle,eda__shuffle__high_band_power,0.3157159601874734
pain_high_4_plus,painmonit,logistic,base_shuffle,respiration__shuffle__skew,0.30488734064059675
pain_high_4_plus,painmonit,logistic,base_shuffle,temperature__shuffle__min_time_fraction,0.30368228455092916
pain_high_4_plus,painmonit,extra_trees,base_shuffle,respiration__shuffle__mean_abs_diff_z,0.011671910296448436
pain_high_4_plus,painmonit,extra_trees,base_shuffle,grip__shuffle__median,0.010756203895575344
pain_high_4_plus,painmonit,extra_trees,base_shuffle,respiration__base__std,0.010289979356316467
pain_high_4_plus,painmonit,extra_trees,base_shuffle,emg__shuffle__q10,0.009847068583138
pain_high_4_plus,painmonit,extra_trees,base_shuffle,respiration__base__min,0.009619459177981887
pain_high_4_plus,painmonit,extra_trees,base_shuffle,respiration__shuffle__rms_z,0.009260599768552445
pain_high_4_plus,painmonit,extra_trees,base_shuffle,temperature__shuffle__max_time_fraction,0.009238105469914182
pain_high_4_plus,painmonit,extra_trees,base_shuffle,temperature__shuffle__q90,0.009051056889693798
pain_high_4_plus,painmonit,extra_trees,base_shuffle,grip__base__mean,0.008759497900591709
pain_high_4_plus,painmonit,extra_trees,base_shuffle,grip__base__last,0.00847477123239211
pain_high_4_plus,painmonit,extra_trees,base_shuffle,grip__shuffle__min_time_fraction,0.008472903188930672
pain_high_4_plus,painmonit,extra_trees,base_shuffle,temperature__shuffle__q10,0.00846460988183847
pain_high_4_plus,painmonit,extra_trees,base_shuffle,grip__shuffle__q25,0.008423138776169459
pain_high_4_plus,painmonit,extra_trees,base_shuffle,respiration__shuffle__second_diff_energy,0.00840333598861806
pain_high_4_plus,painmonit,extra_trees,base_shuffle,temperature__shuffle__q75,0.008364448642043273
pain_high_4_plus,painmonit,extra_trees,base_shuffle,respiration__shuffle__std_diff_z,0.008351211728477182
pain_high_4_plus,painmonit,extra_trees,base_shuffle,temperature__base__last,0.008292947331973125
pain_high_4_plus,painmonit,extra_trees,base_shuffle,emg__base__std,0.007909720641641648
pain_high_4_plus,painmonit,extra_trees,base_shuffle,temperature__shuffle__q25,0.007818329670818162
pain_high_4_plus,painmonit,extra_trees,base_shuffle,respiration__shuffle__mad,0.007555759602645494
pain_high_4_plus,painmonit,logistic,base_reverse,bvp__reverse__longest_below_median_frac,0.7320243214921776
pain_high_4_plus,painmonit,logistic,base_reverse,bvp__reverse__autocorr_1s,0.541599572008488
pain_high_4_plus,painmonit,logistic,base_reverse,bvp__reverse__longest_above_median_frac,0.5345945949362513
pain_high_4_plus,painmonit,logistic,base_reverse,temperature__reverse__skew,0.5322821184208444
pain_high_4_plus,painmonit,logistic,base_reverse,emg__reverse__q10,0.5041097428176504
pain_high_4_plus,painmonit,logistic,base_reverse,temperature__reverse__late_minus_early_z,0.4616421949804817
pain_high_4_plus,painmonit,logistic,base_reverse,eda__reverse__kurtosis,0.430243289493302
pain_high_4_plus,painmonit,logistic,base_reverse,bvp__reverse__q90,0.39800755372115926
pain_high_4_plus,painmonit,logistic,base_reverse,emg__reverse__median,0.38624588105560387
pain_high_4_plus,painmonit,logistic,base_reverse,grip__reverse__second_diff_energy,0.37817652579957406
pain_high_4_plus,painmonit,logistic,base_reverse,grip__reverse__dominant_frequency,0.3686771199469478
pain_high_4_plus,painmonit,logistic,base_reverse,grip__reverse__median_crossings,0.36303468809252976
pain_high_4_plus,painmonit,logistic,base_reverse,emg__reverse__spectral_entropy,0.35191304153383246
pain_high_4_plus,painmonit,logistic,base_reverse,emg__reverse__autocorr_05s,0.33612485373588136
pain_high_4_plus,painmonit,logistic,base_reverse,grip__reverse__longest_below_median_frac,0.33248250248512445
pain_high_4_plus,painmonit,logistic,base_reverse,eda__reverse__late_minus_early_z,0.32317710706721775
pain_high_4_plus,painmonit,logistic,base_reverse,bvp__reverse__autocorr_2s,0.3217528298836684
pain_high_4_plus,painmonit,logistic,base_reverse,respiration__reverse__median_crossings,0.3209295551261695
pain_high_4_plus,painmonit,logistic,base_reverse,grip__reverse__spectral_entropy,0.31992467781432066
pain_high_4_plus,painmonit,logistic,base_reverse,temperature__base__std,0.30505310595006135
pain_high_4_plus,painmonit,extra_trees,base_reverse,grip__reverse__median_crossings,0.010083755591456748
pain_high_4_plus,painmonit,extra_trees,base_reverse,respiration__reverse__dominant_frequency,0.009697445371352026
pain_high_4_plus,painmonit,extra_trees,base_reverse,temperature__base__max,0.00962954718193426
pain_high_4_plus,painmonit,extra_trees,base_reverse,temperature__reverse__q90,0.009467877115025905
pain_high_4_plus,painmonit,extra_trees,base_reverse,temperature__reverse__q10,0.009425829230409896
pain_high_4_plus,painmonit,extra_trees,base_reverse,temperature__reverse__q75,0.009317148690912793
pain_high_4_plus,painmonit,extra_trees,base_reverse,grip__reverse__median,0.009290234670003623
pain_high_4_plus,painmonit,extra_trees,base_reverse,temperature__base__mean,0.009281599595244983
pain_high_4_plus,painmonit,extra_trees,base_reverse,temperature__base__min,0.008868497778523486
pain_high_4_plus,painmonit,extra_trees,base_reverse,emg__reverse__q10,0.008785395997916483
pain_high_4_plus,painmonit,extra_trees,base_reverse,temperature__reverse__q25,0.008700860982962905
pain_high_4_plus,painmonit,extra_trees,base_reverse,bvp__reverse__autocorr_1s,0.008648846293937765
pain_high_4_plus,painmonit,extra_trees,base_reverse,grip__reverse__autocorr_025s,0.00859678786097694
pain_high_4_plus,painmonit,extra_trees,base_reverse,grip__reverse__q25,0.008472331102009007
pain_high_4_plus,painmonit,extra_trees,base_reverse,respiration__base__std,0.008357895959658818
pain_high_4_plus,painmonit,extra_trees,base_reverse,temperature__base__last,0.008266102204175204
pain_high_4_plus,painmonit,extra_trees,base_reverse,temperature__reverse__median,0.00807263934077896
pain_high_4_plus,painmonit,extra_trees,base_reverse,grip__base__mean,0.007806637762293654
pain_high_4_plus,painmonit,extra_trees,base_reverse,respiration__reverse__rms_z,0.007624546604435026
pain_high_4_plus,painmonit,extra_trees,base_reverse,emg__base__std,0.007346126993757853
pain_high_4_plus,painmonit,logistic,quality_only,bvp__quality__valid_count,0.0
pain_high_4_plus,painmonit,logistic,quality_only,bvp__quality__valid_frac,0.0
pain_high_4_plus,painmonit,logistic,quality_only,eda__quality__valid_count,0.0
pain_high_4_plus,painmonit,logistic,quality_only,eda__quality__valid_frac,0.0
pain_high_4_plus,painmonit,logistic,quality_only,temperature__quality__valid_count,0.0
pain_high_4_plus,painmonit,logistic,quality_only,temperature__quality__valid_frac,0.0
pain_high_4_plus,painmonit,logistic,quality_only,ibi__quality__valid_count,0.0
pain_high_4_plus,painmonit,logistic,quality_only,ibi__quality__valid_frac,0.0
pain_high_4_plus,painmonit,logistic,quality_only,ecg__quality__valid_count,0.0
pain_high_4_plus,painmonit,logistic,quality_only,ecg__quality__valid_frac,0.0
pain_high_4_plus,painmonit,logistic,quality_only,respiration__quality__valid_count,0.0
pain_high_4_plus,painmonit,logistic,quality_only,respiration__quality__valid_frac,0.0
pain_high_4_plus,painmonit,logistic,quality_only,emg__quality__valid_count,0.0
pain_high_4_plus,painmonit,logistic,quality_only,emg__quality__valid_frac,0.0
pain_high_4_plus,painmonit,logistic,quality_only,grip__quality__valid_count,0.0
pain_high_4_plus,painmonit,logistic,quality_only,grip__quality__valid_frac,0.0
pain_high_4_plus,painmonit,extra_trees,quality_only,bvp__quality__valid_count,0.0
pain_high_4_plus,painmonit,extra_trees,quality_only,bvp__quality__valid_frac,0.0
pain_high_4_plus,painmonit,extra_trees,quality_only,eda__quality__valid_count,0.0
pain_high_4_plus,painmonit,extra_trees,quality_only,eda__quality__valid_frac,0.0
pain_high_4_plus,painmonit,extra_trees,quality_only,temperature__quality__valid_count,0.0
pain_high_4_plus,painmonit,extra_trees,quality_only,temperature__quality__valid_frac,0.0
pain_high_4_plus,painmonit,extra_trees,quality_only,ibi__quality__valid_count,0.0
pain_high_4_plus,painmonit,extra_trees,quality_only,ibi__quality__valid_frac,0.0
pain_high_4_plus,painmonit,extra_trees,quality_only,ecg__quality__valid_count,0.0
pain_high_4_plus,painmonit,extra_trees,quality_only,ecg__quality__valid_frac,0.0
pain_high_4_plus,painmonit,extra_trees,quality_only,respiration__quality__valid_count,0.0
pain_high_4_plus,painmonit,extra_trees,quality_only,respiration__quality__valid_frac,0.0
pain_high_4_plus,painmonit,extra_trees,quality_only,emg__quality__valid_count,0.0
pain_high_4_plus,painmonit,extra_trees,quality_only,emg__quality__valid_frac,0.0
pain_high_4_plus,painmonit,extra_trees,quality_only,grip__quality__valid_count,0.0
pain_high_4_plus,painmonit,extra_trees,quality_only,grip__quality__valid_frac,0.0
pain_high_4_plus,painmonit_pmed,logistic,base,eda__base__std,1.3146797043968668
pain_high_4_plus,painmonit_pmed,logistic,base,ecg__base__max,0.5705239128290144
pain_high_4_plus,painmonit_pmed,logistic,base,bvp__base__std,0.5316039509866406
pain_high_4_plus,painmonit_pmed,logistic,base,hr__base__last,0.4194020236372408
pain_high_4_plus,painmonit_pmed,logistic,base,hr__base__mean,0.3786905429195978
pain_high_4_plus,painmonit_pmed,logistic,base,respiration__base__std,0.3568503009152184
pain_high_4_plus,painmonit_pmed,logistic,base,respiration__base__min,0.35371182404815993
pain_high_4_plus,painmonit_pmed,logistic,base,bvp__base__min,0.3477822268629195
pain_high_4_plus,painmonit_pmed,logistic,base,hr__base__min,0.3140716784848253
pain_high_4_plus,painmonit_pmed,logistic,base,respiration__base__last,0.31148633980237866
pain_high_4_plus,painmonit_pmed,logistic,base,hr__base__std,0.2970286932165266
pain_high_4_plus,painmonit_pmed,logistic,base,bvp__base__max,0.263188472565741
pain_high_4_plus,painmonit_pmed,logistic,base,hr__base__max,0.25663659206067085
pain_high_4_plus,painmonit_pmed,logistic,base,bvp__base__mean,0.24816835084111863
pain_high_4_plus,painmonit_pmed,logistic,base,emg__base__std,0.24529997315271604
pain_high_4_plus,painmonit_pmed,logistic,base,temperature__base__std,0.2438800419225728
pain_high_4_plus,painmonit_pmed,logistic,base,respiration__base__mean,0.21860646358500121
pain_high_4_plus,painmonit_pmed,logistic,base,ibi__base__std,0.21616995729407246
pain_high_4_plus,painmonit_pmed,logistic,base,ecg__base__std,0.2068879674257073
pain_high_4_plus,painmonit_pmed,logistic,base,ibi__base__max,0.19492478519834053
pain_high_4_plus,painmonit_pmed,extra_trees,base,eda__base__std,0.10343414253590391
pain_high_4_plus,painmonit_pmed,extra_trees,base,ecg__base__min,0.04905290165044768
pain_high_4_plus,painmonit_pmed,extra_trees,base,ecg__base__max,0.037582886997395835
pain_high_4_plus,painmonit_pmed,extra_trees,base,ibi__base__mean,0.02913803347920414
pain_high_4_plus,painmonit_pmed,extra_trees,base,eda__base__max,0.028986629491487358
pain_high_4_plus,painmonit_pmed,extra_trees,base,temperature__base__min,0.02787248443919709
pain_high_4_plus,painmonit_pmed,extra_trees,base,temperature__base__mean,0.02746812149019351
pain_high_4_plus,painmonit_pmed,extra_trees,base,ecg__base__std,0.027152762828682297
pain_high_4_plus,painmonit_pmed,extra_trees,base,temperature__base__last,0.02692259345492623
pain_high_4_plus,painmonit_pmed,extra_trees,base,hr__base__max,0.026829064897943955
pain_high_4_plus,painmonit_pmed,extra_trees,base,eda__base__last,0.026425529982156658
pain_high_4_plus,painmonit_pmed,extra_trees,base,temperature__base__max,0.026078424367597393
pain_high_4_plus,painmonit_pmed,extra_trees,base,emg__base__mean,0.025864975447451553
pain_high_4_plus,painmonit_pmed,extra_trees,base,hr__base__min,0.02556376073672133
pain_high_4_plus,painmonit_pmed,extra_trees,base,ibi__base__min,0.025458852217693693
pain_high_4_plus,painmonit_pmed,extra_trees,base,ibi__base__last,0.024992514493071098
pain_high_4_plus,painmonit_pmed,extra_trees,base,ecg__base__mean,0.02443728929972514
pain_high_4_plus,painmonit_pmed,extra_trees,base,hr__base__mean,0.024299161644122515
pain_high_4_plus,painmonit_pmed,extra_trees,base,ibi__base__max,0.024184398177670492
pain_high_4_plus,painmonit_pmed,extra_trees,base,eda__base__mean,0.024017151935764328
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,ecg__base__max,0.7727436318325953
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,ecg__shape__mad,0.7110858672736768
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,eda__base__std,0.6014705394947366
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,bvp__shape__mad,0.5272629467795729
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,eda__shape__iqr,0.4102193171694014
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,ecg__base__std,0.40665382242030645
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,emg__shape__kurtosis,0.39597583559801125
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,temperature__shape__mad,0.354919319179687
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,respiration__shape__rms_z,0.340290920162373
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,hr__shape__mad,0.33966585752645884
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,eda__shape__mad,0.3306186408375652
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,respiration__base__min,0.3287571389909307
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,bvp__base__std,0.3207690480366655
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,bvp__shape__q25,0.31906936247617046
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,temperature__shape__iqr,0.30657491055375996
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,respiration__shape__mad,0.3061199818968722
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,hr__base__last,0.3052377395033129
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,emg__shape__iqr,0.29896780119441335
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,emg__base__std,0.29461675423558814
pain_high_4_plus,painmonit_pmed,logistic,base_distribution,bvp__base__mean,0.29093448050595344
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,eda__base__std,0.040863441696886785
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,eda__shape__mad,0.03195646146498708
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,ecg__shape__mad,0.0269703077057707
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,eda__shape__iqr,0.026809818892005698
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,ecg__shape__iqr,0.02002557954640991
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,ecg__shape__kurtosis,0.01992369793677659
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,ecg__base__min,0.016968366143946315
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,ecg__shape__skew,0.015294234800698409
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,ecg__base__max,0.014133453928100717
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,ecg__shape__q75,0.013109300883099136
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,temperature__shape__mad,0.013023514986210006
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,ecg__shape__q10,0.012831080906641826
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,ecg__shape__q25,0.012134010668108361
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,ecg__base__mean,0.011500875051827546
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,temperature__base__last,0.01045263475168069
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,bvp__shape__q25,0.010354799897533129
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,temperature__base__min,0.009986874784381936
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,ibi__shape__q75,0.009662896348761347
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,hr__base__max,0.009621991864685178
pain_high_4_plus,painmonit_pmed,extra_trees,base_distribution,temperature__base__max,0.009507811476004168
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,eda__base__std,1.2531488917119062
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,eda__shape__wavelet_energy_2,0.6518921605380649
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,bvp__shape__longest_below_median_frac,0.619796046177045
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,temperature__shape__autocorr_1s,0.529278689730337
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,ibi__shape__max_time_fraction,0.5271741571276124
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,respiration__shape__autocorr_1s,0.48942497873651025
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,temperature__shape__median_crossings,0.46538117126980605
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,emg__shape__wavelet_energy_2,0.4497931352167696
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,bvp__shape__wavelet_energy_1,0.4334019486871862
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,ecg__base__max,0.4093893983496707
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,eda__shape__longest_below_median_frac,0.40085609994827853
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,emg__shape__wavelet_energy_0,0.40049180527669004
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,hr__shape__autocorr_2s,0.3882884508929089
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,emg__shape__autocorr_1s,0.38056252916917
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,bvp__shape__spectral_centroid,0.3735164470374741
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,respiration__base__min,0.3675198102353976
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,bvp__shape__max_time_fraction,0.3659565504402531
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,respiration__shape__wavelet_energy_2,0.356641831789732
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,ecg__shape__high_band_power,0.3547362044280162
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,ecg__shape__mid_band_power,0.3547362044280161
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,eda__base__std,0.02230119995800267
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,ibi__shape__max_time_fraction,0.01704739639466283
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,eda__shape__min_time_fraction,0.014520033592912868
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,hr__shape__min_time_fraction,0.013106970979161137
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,temperature__shape__autocorr_1s,0.01131148793517588
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,respiration__shape__longest_below_median_frac,0.011125402330684903
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,ibi__shape__min_time_fraction,0.010488871066558667
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,hr__shape__max_time_fraction,0.009747035346130712
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,ecg__base__min,0.009461068385030788
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,hr__shape__autocorr_2s,0.009399717577137012
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,respiration__shape__autocorr_05s,0.008879618308880056
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,eda__shape__max_time_fraction,0.008598295425512211
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,bvp__shape__max_time_fraction,0.008452308662779209
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,temperature__shape__autocorr_05s,0.008347412958742095
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,respiration__shape__autocorr_1s,0.008215203608371364
