task,dataset_id,split,model,feature_set,train_rows,test_rows,feature_count,prevalence,auc,average_precision,brier
pain_high_4_plus,rheumapain,group_subject_cv,extra_trees,base_temporal_reverse,268,336,203,0.09821428571428571,0.3262326232623262,0.0695657216866773,0.1188614518044027
pain_high_4_plus,rheumapain,group_subject_cv,logistic,base_shape,268,336,273,0.09821428571428571,0.46244624462446243,0.09131465493853966,0.1837435162490918
pain_high_4_plus,rheumapain,group_subject_cv,extra_trees,base_shape,268,336,273,0.09821428571428571,0.3408340834083408,0.07079861504406877,0.12095935271826583
pain_high_4_plus,rheumapain,group_subject_cv,logistic,base_shape_coupling,268,336,285,0.09821428571428571,0.4673467346734674,0.09159855450534654,0.1777183769173687
pain_high_4_plus,rheumapain,group_subject_cv,extra_trees,base_shape_coupling,268,336,285,0.09821428571428571,0.3315331533153315,0.06991434789215115,0.12143469183877198
pain_high_4_plus,rheumapain,group_subject_cv,logistic,base_shuffle,268,336,273,0.09821428571428571,0.39043904390439044,0.07618754921274105,0.1940934600210452
pain_high_4_plus,rheumapain,group_subject_cv,extra_trees,base_shuffle,268,336,273,0.09821428571428571,0.309030903090309,0.06803460330162223,0.12302190455811986
pain_high_4_plus,rheumapain,group_subject_cv,logistic,base_reverse,268,336,273,0.09821428571428571,0.49564956495649565,0.10687834483891495,0.15676540985495746
pain_high_4_plus,rheumapain,group_subject_cv,extra_trees,base_reverse,268,336,273,0.09821428571428571,0.3406340634063406,0.07071341206483264,0.12156125538375735
pain_high_4_plus,rheumapain,group_subject_cv,logistic,quality_only,268,336,18,0.09821428571428571,0.31343134313431337,0.10796055444240078,0.2566796252132909
pain_high_4_plus,rheumapain,group_subject_cv,extra_trees,quality_only,268,336,18,0.09821428571428571,0.25952595259525957,0.08965492185697087,0.2530029398353437
pain_high_4_plus,silver_pain,group_subject_cv,logistic,base,154,193,20,0.5803108808290155,0.5653659611992945,0.624121256013183,0.2669181536276387
pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base,154,193,20,0.5803108808290155,0.5827821869488536,0.6218888590178568,0.24854293811315095
pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_distribution,154,193,60,0.5803108808290155,0.5174162257495591,0.5814115753436337,0.30842145190864584
pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_distribution,154,193,60,0.5803108808290155,0.597663139329806,0.656578386970226,0.24485354149994998
pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_temporal,154,193,116,0.5803108808290155,0.4885361552028219,0.5672440603574304,0.3543237679975432
pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_temporal,154,193,116,0.5803108808290155,0.5149911816578484,0.6135028710653958,0.25808728666700737
pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_temporal_coupling,154,193,125,0.5803108808290155,0.4801587301587302,0.5601290098433135,0.35885793919270625
